,Location,Fuel_Type,Transmission,Mileage,Engine,Power,Seats,Price,Car_Companies,Car_model
1256,Bangalore,Petrol,Manual,20.14,1197.0,81.86,5.0,5.5,Hyundai,xcent
1263,Mumbai,Petrol,Manual,17.0,1497.0,118.0,5.0,5.5,Honda,city
1266,Hyderabad,Petrol,Manual,20.92,998.0,67.1,5.0,2.4,Maruti,alto
1271,Jaipur,Petrol,Manual,0.0,999.0,84.68131027764248,5.0,1.6,Hyundai,santro
1273,Ahmedabad,Petrol,Manual,18.9,1197.0,82.0,5.0,5.4,Hyundai,grand
1274,Hyderabad,Petrol,Manual,15.1,1196.0,73.0,7.0,2.95,Maruti,eeco
1275,Bangalore,Petrol,Manual,16.47,1198.0,73.9,5.0,5.1,Volkswagen,polo
1276,Jaipur,Petrol,Manual,18.9,1061.0,67.0,5.0,1.5,Maruti,wagon
1277,Bangalore,Petrol,Manual,17.0,1497.0,118.0,5.0,4.9,Honda,city
1278,Mumbai,Petrol,Manual,14.8,1799.0,130.2,5.0,2.9,Honda,civic
1279,Pune,Petrol,Manual,13.0,1493.0,100.0,5.0,1.15,Honda,city
1280,Kolkata,Petrol,Manual,18.5,1197.0,80.0,5.0,2.3,Hyundai,i20
1283,Kolkata,Petrol,Manual,20.36,1197.0,78.9,5.0,1.7,Hyundai,i10
1284,Kolkata,Petrol,Manual,17.0,1197.0,80.0,5.0,1.99,Hyundai,i20
1285,Pune,Petrol,Manual,18.6,1199.0,79.4,5.0,2.5,Chevrolet,beat
1287,Hyderabad,Petrol,Manual,15.6,1196.0,70.0,5.0,2.65,Ford,figo
1294,Delhi,Petrol,Manual,12.8,1238.1782835467045,84.68131027764248,,3.2,Honda,city
1295,Kochi,Petrol,Manual,18.88,999.0,123.24,5.0,5.55,Ford,ecosport
1298,Jaipur,Petrol,Manual,16.1,1298.0,88.2,5.0,4.5,Maruti,swift
1304,Delhi,Petrol,Manual,18.5,1197.0,82.9,5.0,3.67,Hyundai,i20
1306,Delhi,Petrol,Manual,17.6,1496.0,88.73,5.0,3.1,Toyota,etios
1315,Bangalore,Petrol,Manual,17.0,1497.0,118.0,5.0,5.75,Honda,city
1318,Ahmedabad,Petrol,Manual,13.0,1343.0,90.0,5.0,1.2,Honda,city
1319,Pune,Petrol,Manual,15.5,1242.0,84.68131027764248,5.0,0.85,Fiat,petra
1321,Chennai,Petrol,Manual,16.6,1388.0,68.0,5.0,1.6,Ford,fiesta
1324,Coimbatore,Petrol,Manual,20.89,1197.0,81.8,5.0,6.06,Maruti,ignis
1325,Coimbatore,Petrol,Manual,17.5,1298.0,85.8,5.0,5.29,Maruti,swift
1327,Hyderabad,Petrol,Manual,16.1,1238.1782835467045,84.68131027764248,,5.8,Maruti,swift
1328,Coimbatore,Petrol,Manual,19.1,1197.0,85.8,5.0,5.72,Maruti,swift
1337,Kochi,Petrol,Manual,17.4,1497.0,117.3,5.0,8.4,Honda,city
1338,Mumbai,Petrol,Manual,19.1,1197.0,82.0,5.0,4.99,Hyundai,xcent
1340,Pune,Petrol,Manual,18.4,1198.0,86.8,5.0,2.9,Honda,brio
1345,Pune,Petrol,Manual,0.0,1590.0,84.68131027764248,5.0,1.3,Maruti,baleno
1346,Coimbatore,Petrol,Manual,17.0,1497.0,118.0,5.0,5.68,Honda,city
1348,Delhi,Petrol,Manual,13.4,1798.0,157.8,5.0,4.0,Skoda,laura
1350,Chennai,Petrol,Manual,15.0,1586.0,104.68,5.0,1.8,Maruti,sx4
1351,Kochi,Petrol,Manual,20.73,1373.0,91.1,5.0,6.93,Maruti,ciaz
1354,Kochi,Petrol,Manual,0.0,1086.0,62.0,5.0,2.78,Hyundai,santro
1358,Coimbatore,Petrol,Manual,19.7,796.0,46.3,5.0,2.88,Maruti,alto
1359,Kolkata,Petrol,Manual,24.7,796.0,47.3,5.0,2.15,Maruti,alto
1360,Pune,Petrol,Manual,16.95,1498.0,97.7,5.0,3.75,Nissan,sunny
1361,Mumbai,Petrol,Manual,24.7,796.0,47.3,5.0,3.6,Maruti,alto
1362,Kolkata,Petrol,Manual,24.07,998.0,67.1,5.0,3.6,Maruti,alto
1368,Kochi,Petrol,Manual,18.9,1197.0,81.86,5.0,6.17,Hyundai,grand
1370,Kolkata,Petrol,Manual,18.44,1198.0,75.0,5.0,3.0,Nissan,micra
1372,Bangalore,Petrol,Manual,15.29,1591.0,121.3,5.0,10.75,Hyundai,creta
1373,Jaipur,Petrol,Manual,20.51,998.0,67.04,5.0,2.85,Maruti,wagon
1382,Pune,Petrol,Manual,18.9,998.0,67.1,5.0,1.69,Maruti,wagon
1384,Mumbai,Petrol,Manual,18.5,1197.0,85.8,5.0,3.2,Maruti,ritz
1385,Pune,Petrol,Manual,0.0,1238.1782835467045,84.68131027764248,,1.5,Honda,city
1387,Hyderabad,Petrol,Manual,16.47,1198.0,74.0,5.0,5.1,Volkswagen,polo
1389,Mumbai,Petrol,Manual,15.6,1196.0,70.0,5.0,2.4,Ford,figo
1396,Jaipur,Petrol,Manual,19.81,1086.0,68.05,5.0,2.25,Hyundai,i10
1398,Kochi,Petrol,Manual,16.8,1497.0,116.3,5.0,11.45,Honda,city
1401,Coimbatore,Petrol,Manual,19.7,796.0,46.3,5.0,3.1,Maruti,alto
1402,Mumbai,Petrol,Manual,16.47,1198.0,74.0,5.0,2.55,Volkswagen,polo
1410,Mumbai,Petrol,Manual,18.88,999.0,123.24,5.0,7.85,Ford,ecosport
1412,Mumbai,Petrol,Manual,17.57,1193.0,88.7,5.0,4.0,Tata,zest
1416,Kolkata,Petrol,Manual,16.0,1368.0,90.0,5.0,1.59,Fiat,linea
1417,Mumbai,Petrol,Manual,18.6,1197.0,81.83,5.0,6.22,Hyundai,i20
1418,Kolkata,Petrol,Manual,21.1,814.0,55.2,5.0,2.75,Hyundai,eon
1419,Chennai,Petrol,Manual,0.0,1086.0,84.68131027764248,5.0,1.35,Hyundai,santro
1421,Delhi,Petrol,Manual,23.1,998.0,67.04,5.0,2.8,Maruti,celerio
1422,Mumbai,Petrol,Manual,17.8,1199.0,76.8,5.0,2.45,Chevrolet,beat
1432,Coimbatore,Petrol,Manual,18.16,1196.0,86.8,5.0,6.48,Ford,figo
1433,Jaipur,Petrol,Manual,16.1,796.0,37.0,4.0,0.75,Maruti,800
1437,Pune,Petrol,Manual,17.0,1497.0,121.36,5.0,9.2,Ford,ecosport
1438,Mumbai,Petrol,Manual,18.6,1197.0,81.83,5.0,5.05,Hyundai,i20
1442,Delhi,Petrol,Manual,17.0,1497.0,118.0,5.0,2.6,Honda,city
1443,Hyderabad,Petrol,Manual,24.07,998.0,67.1,5.0,3.5,Maruti,alto
1444,Kochi,Petrol,Manual,19.49,1198.0,67.04,5.0,4.26,Nissan,micra
1446,Hyderabad,Petrol,Manual,11.7,1796.0,178.0,5.0,11.75,Mercedes-Benz,new
1448,Jaipur,Petrol,Manual,17.01,1591.0,121.3,5.0,7.5,Hyundai,verna
1450,Chennai,Petrol,Manual,17.5,1298.0,85.8,5.0,4.9,Maruti,swift
1452,Kochi,Petrol,Manual,18.6,1197.0,81.86,5.0,8.91,Hyundai,elite
1455,Mumbai,Petrol,Manual,14.28,1798.0,138.03,5.0,4.5,Toyota,corolla
1456,Pune,Petrol,Manual,19.0,998.0,66.1,5.0,2.0,Maruti,a-star
1458,Pune,Petrol,Manual,25.4,624.0,37.48,4.0,1.2,Tata,nano
1460,Coimbatore,Petrol,Manual,0.0,1238.1782835467045,84.68131027764248,,40.88,Land,rover
1463,Mumbai,Petrol,Manual,14.7,1599.0,104.0,5.0,1.5,Chevrolet,optra
1470,Jaipur,Petrol,Manual,16.1,796.0,37.0,4.0,0.9,Maruti,800
1471,Kolkata,Petrol,Manual,16.47,1198.0,74.0,5.0,3.8,Volkswagen,polo
1474,Coimbatore,Petrol,Manual,21.4,1197.0,83.1,5.0,8.7,Maruti,baleno
1475,Mumbai,Petrol,Manual,21.4,1197.0,83.1,5.0,6.1,Maruti,baleno
1478,Delhi,Petrol,Manual,20.92,998.0,67.1,5.0,2.65,Maruti,alto
1479,Kochi,Petrol,Manual,20.4,1197.0,81.8,5.0,5.27,Maruti,swift
1484,Coimbatore,Petrol,Manual,16.8,1395.0,138.02,5.0,11.64,Skoda,octavia
1489,Pune,Petrol,Manual,15.04,1598.0,103.6,5.0,4.0,Volkswagen,vento
1491,Mumbai,Petrol,Manual,21.1,1197.0,85.8,5.0,3.25,Maruti,ritz
1492,Delhi,Petrol,Manual,13.1,1997.0,141.1,5.0,4.0,Honda,cr-v
1495,Kolkata,Petrol,Manual,17.57,1193.0,88.7,5.0,5.0,Tata,zest
1498,Pune,Petrol,Manual,19.0,998.0,66.1,5.0,1.95,Maruti,a-star
1500,Delhi,Petrol,Manual,17.0,1197.0,80.0,5.0,5.5,Hyundai,i20
1506,Mumbai,Petrol,Manual,12.9,1598.0,102.5,5.0,2.15,Chevrolet,optra
1512,Delhi,Petrol,Manual,17.5,1298.0,85.8,5.0,4.25,Maruti,swift
1517,Kochi,Petrol,Manual,18.7,1199.0,88.7,5.0,6.17,Honda,jazz
1518,Kolkata,Petrol,Manual,17.0,1497.0,118.0,5.0,5.5,Honda,city
1522,Coimbatore,Petrol,Manual,19.4,1198.0,86.8,5.0,5.37,Honda,brio
1523,Bangalore,Petrol,Manual,15.04,1598.0,103.6,5.0,5.45,Volkswagen,vento
1527,Chennai,Petrol,Manual,20.36,1197.0,78.9,5.0,3.0,Hyundai,i10
1533,Pune,Petrol,Manual,17.01,1591.0,121.3,5.0,5.2,Hyundai,verna
1534,Coimbatore,Petrol,Manual,17.4,1497.0,117.3,5.0,11.87,Honda,city
1538,Chennai,Petrol,Manual,22.74,796.0,47.3,5.0,2.79,Maruti,alto
1540,Delhi,Petrol,Manual,15.29,1591.0,121.3,5.0,9.85,Hyundai,creta
1546,Hyderabad,Petrol,Manual,14.0,796.0,35.0,5.0,2.6,Maruti,omni
1551,Kolkata,Petrol,Manual,16.47,1198.0,73.9,5.0,2.35,Volkswagen,polo
1553,Coimbatore,Petrol,Manual,16.47,1198.0,74.0,5.0,5.9,Volkswagen,polo
1554,Hyderabad,Petrol,Manual,21.1,1197.0,85.8,5.0,3.9,Maruti,ritz
1555,Pune,Petrol,Manual,14.7,1598.0,84.68131027764248,5.0,1.5,Chevrolet,optra
1558,Coimbatore,Petrol,Manual,17.0,1198.0,73.75,5.0,7.23,Volkswagen,ameo
1560,Chennai,Petrol,Manual,18.6,1197.0,85.8,5.0,4.5,Maruti,swift
1563,Coimbatore,Petrol,Manual,19.7,796.0,46.3,5.0,2.96,Maruti,alto
1567,Kochi,Petrol,Manual,18.9,998.0,67.1,5.0,3.08,Maruti,wagon
1569,Pune,Petrol,Manual,17.8,1497.0,117.3,5.0,7.0,Honda,city
1571,Pune,Petrol,Manual,20.51,998.0,67.04,5.0,2.6,Maruti,wagon
1579,Bangalore,Petrol,Manual,18.9,1197.0,82.0,5.0,5.75,Hyundai,grand
1580,Mumbai,Petrol,Manual,20.36,1197.0,78.9,5.0,1.65,Hyundai,i10
1585,Kochi,Petrol,Manual,18.9,1061.0,67.0,5.0,3.02,Maruti,wagon
1586,Coimbatore,Petrol,Manual,21.1,814.0,55.2,5.0,3.32,Hyundai,eon
1587,Delhi,Petrol,Manual,19.4,1198.0,86.8,5.0,3.24,Honda,brio
1588,Kolkata,Petrol,Manual,22.74,796.0,47.3,5.0,2.35,Maruti,alto
1590,Mumbai,Petrol,Manual,17.8,1497.0,117.3,5.0,6.75,Honda,city
1591,Mumbai,Petrol,Manual,15.0,1598.0,103.52,5.0,6.15,Skoda,rapid
1592,Pune,Petrol,Manual,22.0,1197.0,81.8,5.0,5.45,Maruti,swift
1593,Hyderabad,Petrol,Manual,21.1,814.0,55.2,5.0,2.3,Hyundai,eon
1594,Kochi,Petrol,Manual,20.85,1197.0,83.14,5.0,6.21,Maruti,swift
1600,Kochi,Petrol,Manual,17.8,1497.0,117.3,5.0,7.73,Honda,city
1601,Bangalore,Petrol,Manual,17.4,1497.0,117.3,5.0,7.8,Honda,city
1602,Hyderabad,Petrol,Manual,16.1,796.0,37.0,4.0,1.3,Maruti,800
1607,Chennai,Petrol,Manual,17.0,1197.0,80.0,5.0,3.25,Hyundai,i20
1610,Mumbai,Petrol,Manual,20.73,1373.0,91.1,5.0,9.28,Maruti,ciaz
1612,Mumbai,Petrol,Manual,15.26,1150.0,74.9,5.0,1.15,Chevrolet,aveo
1613,Kochi,Petrol,Manual,20.73,1373.0,91.2,5.0,7.8,Maruti,ciaz
1615,Kochi,Petrol,Manual,18.7,1199.0,88.7,5.0,7.56,Honda,jazz
1617,Bangalore,Petrol,Manual,17.0,1197.0,80.0,5.0,4.5,Hyundai,i20
1619,Delhi,Petrol,Manual,19.81,1086.0,68.05,5.0,2.2,Hyundai,i10
1623,Pune,Petrol,Manual,16.0,1086.0,66.7,5.0,2.0,Hyundai,i10
1624,Jaipur,Petrol,Manual,20.36,1197.0,78.9,5.0,2.1,Hyundai,i10
1628,Jaipur,Petrol,Manual,16.1,796.0,37.0,4.0,0.45,Maruti,800
1629,Pune,Petrol,Manual,16.1,1298.0,88.2,5.0,2.5,Maruti,swift
1630,Mumbai,Petrol,Manual,15.29,1591.0,121.3,5.0,12.75,Hyundai,creta
1632,Hyderabad,Petrol,Manual,13.8,1299.0,70.0,5.0,1.6,Ford,ikon
1634,Kochi,Petrol,Manual,20.73,1373.0,91.1,5.0,6.84,Maruti,ciaz
1641,Jaipur,Petrol,Manual,16.95,1498.0,97.7,5.0,3.0,Nissan,sunny
1643,Jaipur,Petrol,Manual,14.49,1399.0,92.7,5.0,1.4,Chevrolet,aveo
1646,Coimbatore,Petrol,Manual,16.47,1198.0,73.9,5.0,4.89,Volkswagen,polo
1647,Mumbai,Petrol,Manual,13.24,1598.0,102.5,5.0,4.95,Nissan,terrano
1650,Pune,Petrol,Manual,17.0,1497.0,118.0,5.0,6.35,Honda,city
1658,Coimbatore,Petrol,Manual,17.1,1591.0,121.3,5.0,7.78,Hyundai,verna
1661,Kolkata,Petrol,Manual,20.36,1197.0,78.9,5.0,2.35,Hyundai,i10
1663,Delhi,Petrol,Manual,22.5,998.0,67.04,5.0,2.74,Maruti,wagon
1664,Jaipur,Petrol,Manual,19.4,1198.0,86.8,5.0,3.5,Honda,brio
1665,Kochi,Petrol,Manual,17.0,1197.0,80.0,5.0,4.76,Hyundai,i20
1666,Kochi,Petrol,Manual,15.04,1598.0,103.2,5.0,6.2,Volkswagen,vento
1669,Pune,Petrol,Manual,13.24,1598.0,102.57,5.0,6.0,Renault,duster
1670,Hyderabad,Petrol,Manual,21.1,814.0,55.2,5.0,3.65,Hyundai,eon
1671,Coimbatore,Petrol,Manual,18.6,1197.0,85.8,5.0,6.26,Maruti,swift
1674,Coimbatore,Petrol,Manual,18.6,1197.0,81.83,5.0,7.8,Hyundai,i20
1675,Bangalore,Petrol,Manual,19.4,1198.0,86.8,5.0,4.25,Honda,brio
1676,Kochi,Petrol,Manual,17.5,1298.0,85.8,5.0,4.86,Maruti,swift
1677,Delhi,Petrol,Manual,18.9,1197.0,81.86,5.0,4.9,Hyundai,grand
1680,Coimbatore,Petrol,Manual,24.07,998.0,67.1,5.0,3.22,Maruti,alto
1682,Delhi,Petrol,Manual,18.9,1197.0,82.0,5.0,4.53,Hyundai,grand
1685,Chennai,Petrol,Manual,15.7,1172.0,67.0,5.0,2.25,Fiat,punto
1692,Kochi,Petrol,Manual,18.9,1197.0,81.86,5.0,6.03,Hyundai,grand
1697,Mumbai,Petrol,Manual,19.4,1198.0,86.8,5.0,3.25,Honda,brio
1698,Jaipur,Petrol,Manual,18.6,1197.0,81.83,5.0,6.25,Hyundai,i20
1705,Kochi,Petrol,Manual,19.81,1086.0,68.05,5.0,3.7,Hyundai,i10
1706,Hyderabad,Petrol,Manual,17.0,1197.0,80.0,5.0,4.0,Hyundai,i20
1709,Kochi,Petrol,Manual,20.4,1197.0,81.8,5.0,5.44,Maruti,swift
1711,Kolkata,Petrol,Manual,13.2,1495.0,94.0,5.0,0.9,Hyundai,accent
1712,Mumbai,Petrol,Manual,18.5,1197.0,85.8,5.0,3.95,Maruti,ritz
1713,Pune,Petrol,Manual,26.0,624.0,35.0,4.0,0.44,Tata,nano
1718,Hyderabad,Petrol,Manual,18.9,998.0,67.1,5.0,3.6,Maruti,wagon
1719,Kochi,Petrol,Manual,17.6,1496.0,88.7,5.0,3.99,Toyota,etios
1720,Coimbatore,Petrol,Manual,18.9,1197.0,82.0,5.0,5.64,Hyundai,grand
1725,Mumbai,Petrol,Manual,21.56,1462.0,103.25,5.0,8.2,Maruti,ciaz
1727,Pune,Petrol,Manual,15.26,1150.0,74.9,5.0,0.99,Chevrolet,aveo
1729,Chennai,Petrol,Manual,16.95,1498.0,97.6,5.0,6.2,Nissan,sunny
1730,Kolkata,Petrol,Manual,19.1,1197.0,85.8,5.0,4.4,Maruti,swift
1733,Coimbatore,Petrol,Manual,18.6,1197.0,81.86,5.0,8.34,Hyundai,elite
1737,Kochi,Petrol,Manual,18.9,1197.0,82.0,5.0,5.04,Hyundai,grand
1743,Ahmedabad,Petrol,Manual,22.5,998.0,67.04,5.0,2.75,Maruti,wagon
1745,Jaipur,Petrol,Manual,19.7,796.0,46.3,5.0,1.85,Maruti,alto
1747,Coimbatore,Petrol,Manual,15.1,1196.0,73.0,7.0,4.74,Maruti,eeco
1749,Kochi,Petrol,Manual,18.2,1061.0,64.0,5.0,2.62,Maruti,zen
1750,Kochi,Petrol,Manual,13.06,1598.0,102.53,5.0,4.9,Renault,duster
1751,Chennai,Petrol,Manual,13.5,1799.0,130.0,5.0,2.65,Honda,civic
1754,Delhi,Petrol,Manual,21.7,999.0,67.0,5.0,4.25,Renault,kwid
1757,Hyderabad,Petrol,Manual,20.63,1198.0,67.0,5.0,2.99,Datsun,go
1758,Chennai,Petrol,Manual,18.5,1197.0,80.0,5.0,3.4,Hyundai,i20
1761,Jaipur,Petrol,Manual,18.9,1197.0,82.0,5.0,4.0,Hyundai,grand
1767,Kochi,Petrol,Manual,18.6,1197.0,81.83,5.0,6.95,Hyundai,i20
1768,Kolkata,Petrol,Manual,20.3,998.0,68.05,5.0,2.75,Hyundai,eon
1770,Chennai,Petrol,Manual,18.6,1197.0,81.83,5.0,6.75,Hyundai,i20
1771,Mumbai,Petrol,Manual,18.5,1197.0,85.8,5.0,3.69,Maruti,ritz
1773,Kochi,Petrol,Manual,17.5,1199.0,88.7,5.0,9.29,Honda,wrv
1775,Kolkata,Petrol,Manual,18.0,1198.0,86.7,5.0,2.9,Honda,amaze
1776,Pune,Petrol,Manual,17.1,1591.0,121.3,5.0,5.25,Hyundai,verna
1777,Mumbai,Petrol,Manual,16.8,1497.0,116.3,5.0,5.75,Honda,city
1778,Coimbatore,Petrol,Manual,15.29,1591.0,121.3,5.0,13.12,Hyundai,creta
1784,Coimbatore,Petrol,Manual,18.9,1197.0,81.86,5.0,6.01,Hyundai,grand
1787,Delhi,Petrol,Manual,15.6,1196.0,70.0,5.0,2.4,Ford,figo
1788,Kochi,Petrol,Manual,17.0,1198.0,73.75,5.0,5.71,Volkswagen,ameo
1790,Pune,Petrol,Manual,13.0,1343.0,90.0,5.0,1.3,Honda,city
1793,Kolkata,Petrol,Manual,18.9,1197.0,81.86,5.0,5.0,Hyundai,grand
1796,Pune,Petrol,Manual,16.47,1198.0,73.9,5.0,3.8,Volkswagen,polo
1797,Coimbatore,Petrol,Manual,18.16,1197.0,78.9,5.0,7.27,Toyota,etios
1798,Mumbai,Petrol,Manual,22.0,1197.0,81.8,5.0,5.1,Maruti,swift
1800,Pune,Petrol,Manual,18.9,998.0,67.1,5.0,2.9,Maruti,wagon
1801,Kochi,Petrol,Manual,26.0,624.0,35.0,4.0,1.38,Tata,nano
1802,Bangalore,Petrol,Manual,13.4,1798.0,157.8,5.0,5.5,Skoda,laura
1806,Kolkata,Petrol,Manual,21.1,814.0,55.2,5.0,1.95,Hyundai,eon
1813,Mumbai,Petrol,Manual,17.0,1197.0,80.0,5.0,2.75,Hyundai,i20
1816,Kochi,Petrol,Manual,18.6,1197.0,81.83,5.0,6.27,Hyundai,i20
1818,Kolkata,Petrol,Manual,18.9,1197.0,82.0,5.0,3.5,Hyundai,grand
1820,Kolkata,Petrol,Manual,17.5,1298.0,85.8,5.0,4.45,Maruti,swift
1821,Kolkata,Petrol,Manual,18.5,1197.0,80.0,5.0,2.65,Hyundai,i20
1826,Kochi,Petrol,Manual,14.28,1798.0,138.03,5.0,6.22,Toyota,corolla
1832,Jaipur,Petrol,Manual,18.5,1197.0,80.0,5.0,2.7,Hyundai,i20
1833,Mumbai,Petrol,Manual,19.4,1198.0,86.8,5.0,2.5,Honda,brio
1835,Delhi,Petrol,Manual,16.47,1198.0,73.9,5.0,3.95,Volkswagen,polo
1836,Chennai,Petrol,Manual,20.36,1197.0,78.9,5.0,2.1,Hyundai,i10
1838,Hyderabad,Petrol,Manual,19.81,1086.0,68.05,5.0,2.0,Hyundai,i10
1842,Kochi,Petrol,Manual,18.9,1197.0,81.86,5.0,5.53,Hyundai,grand
1843,Pune,Petrol,Manual,20.36,1197.0,78.9,5.0,1.95,Hyundai,i10
1845,Pune,Petrol,Manual,13.0,1343.0,90.0,5.0,0.9,Honda,city
1848,Coimbatore,Petrol,Manual,15.7,1368.0,112.4,5.0,6.58,Fiat,linea
1849,Mumbai,Petrol,Manual,14.49,1399.0,92.7,5.0,2.1,Chevrolet,aveo
1850,Chennai,Petrol,Manual,19.81,1086.0,68.05,5.0,2.0,Hyundai,i10
1853,Jaipur,Petrol,Manual,20.36,1197.0,78.9,5.0,3.25,Hyundai,i10
1856,Kolkata,Petrol,Manual,18.9,1197.0,82.0,5.0,5.1,Hyundai,grand
1857,Hyderabad,Petrol,Manual,0.0,999.0,84.68131027764248,5.0,2.2,Hyundai,santro
1858,Pune,Petrol,Manual,18.0,995.0,62.0,5.0,1.6,Chevrolet,spark
1859,Ahmedabad,Petrol,Manual,17.4,1497.0,117.3,5.0,11.25,Honda,city
1862,Delhi,Petrol,Manual,17.0,1497.0,118.0,5.0,3.6,Honda,city
1869,Hyderabad,Petrol,Manual,15.0,1598.0,103.52,5.0,7.0,Skoda,rapid
1872,Mumbai,Petrol,Manual,15.1,1196.0,73.0,7.0,2.9,Maruti,eeco
1873,Delhi,Petrol,Manual,20.73,1373.0,91.1,5.0,7.65,Maruti,ciaz
1876,Kolkata,Petrol,Manual,19.1,1197.0,85.8,5.0,4.25,Maruti,swift
1879,Jaipur,Petrol,Manual,18.5,1197.0,82.85,5.0,3.25,Hyundai,i20
1883,Chennai,Petrol,Manual,10.8,2354.0,152.0,5.0,4.7,Honda,cr-v
1884,Kochi,Petrol,Manual,18.7,1199.0,88.7,5.0,7.07,Honda,jazz
1886,Delhi,Petrol,Manual,18.9,1197.0,81.86,5.0,5.75,Hyundai,grand
1887,Mumbai,Petrol,Manual,18.5,1197.0,85.8,5.0,3.25,Maruti,ritz
1889,Mumbai,Petrol,Manual,17.4,1497.0,117.3,5.0,5.9,Honda,city
1890,Kolkata,Petrol,Manual,18.7,1199.0,88.7,5.0,4.95,Honda,jazz
1894,Kolkata,Petrol,Manual,21.1,814.0,55.2,5.0,1.97,Hyundai,eon
1896,Coimbatore,Petrol,Manual,17.0,1198.0,73.75,5.0,7.27,Volkswagen,ameo
1898,Kolkata,Petrol,Manual,18.7,1199.0,88.7,5.0,4.75,Honda,jazz
1899,Delhi,Petrol,Manual,17.0,1197.0,80.0,5.0,5.1,Hyundai,i20
1905,Kochi,Petrol,Manual,20.73,1373.0,91.1,5.0,9.96,Maruti,ciaz
1910,Delhi,Petrol,Manual,13.4,1794.0,125.0,5.0,2.05,Toyota,corolla
1912,Mumbai,Petrol,Manual,16.8,796.0,34.2,8.0,2.25,Maruti,omni
1917,Jaipur,Petrol,Manual,13.0,1493.0,100.0,,1.7,Honda,city
1919,Mumbai,Petrol,Manual,19.1,1197.0,85.8,5.0,3.85,Maruti,swift
1922,Kochi,Petrol,Manual,18.6,1199.0,79.4,5.0,2.21,Chevrolet,beat
1931,Kolkata,Petrol,Manual,20.36,1197.0,78.9,5.0,2.45,Hyundai,i10
1937,Chennai,Petrol,Manual,19.7,796.0,46.3,5.0,1.59,Maruti,alto
1938,Delhi,Petrol,Manual,20.36,1197.0,78.9,5.0,3.15,Hyundai,i10
1948,Mumbai,Petrol,Manual,17.0,1497.0,118.0,5.0,3.8,Honda,city
1950,Delhi,Petrol,Manual,18.5,1197.0,82.85,5.0,3.3,Hyundai,i20
1955,Delhi,Petrol,Manual,17.0,1591.0,121.3,5.0,5.25,Hyundai,verna
1959,Chennai,Petrol,Manual,15.3,1596.0,101.0,5.0,1.37,Ford,fiesta
1960,Mumbai,Petrol,Manual,20.36,1197.0,78.9,5.0,2.1,Hyundai,i10
1964,Hyderabad,Petrol,Manual,19.7,796.0,46.3,5.0,1.8,Maruti,alto
1967,Kochi,Petrol,Manual,18.9,1197.0,82.0,5.0,5.43,Hyundai,grand
1969,Kolkata,Petrol,Manual,12.4,1998.0,132.0,8.0,6.3,Toyota,innova
1971,Pune,Petrol,Manual,18.16,1196.0,86.8,5.0,5.0,Ford,figo
1973,Hyderabad,Petrol,Manual,19.1,1197.0,85.8,5.0,4.7,Maruti,swift
1975,Pune,Petrol,Manual,13.14,1798.0,160.0,5.0,3.3,Skoda,superb
1976,Jaipur,Petrol,Manual,18.9,1061.0,67.0,5.0,1.51,Maruti,wagon
1978,Mumbai,Petrol,Manual,20.73,1373.0,91.1,5.0,5.95,Maruti,ciaz
1983,Chennai,Petrol,Manual,23.1,998.0,67.04,5.0,3.4,Maruti,celerio
1993,Bangalore,Petrol,Manual,15.6,1196.0,70.0,5.0,2.95,Ford,figo
1996,Delhi,Petrol,Manual,17.0,1497.0,118.0,5.0,2.75,Honda,city
1998,Mumbai,Petrol,Manual,20.14,1197.0,81.86,5.0,3.67,Hyundai,xcent
2000,Pune,Petrol,Manual,15.7,1390.0,75.0,5.0,2.3,Mahindra,renault
2004,Mumbai,Petrol,Manual,15.04,1598.0,103.2,5.0,5.49,Volkswagen,vento
2009,Pune,Petrol,Manual,18.9,1197.0,82.0,5.0,5.0,Hyundai,grand
2010,Mumbai,Petrol,Manual,17.0,1198.0,73.75,5.0,5.4,Volkswagen,ameo
2011,Kolkata,Petrol,Manual,25.17,799.0,53.3,5.0,2.99,Renault,kwid
2012,Jaipur,Petrol,Manual,17.0,1497.0,118.0,5.0,4.1,Honda,city
2014,Chennai,Petrol,Manual,18.78,999.0,75.0,5.0,5.5,Volkswagen,polo
2020,Pune,Petrol,Manual,15.6,1196.0,70.02,5.0,3.35,Ford,figo
2025,Coimbatore,Petrol,Manual,15.1,1196.0,73.0,7.0,3.75,Maruti,eeco
2027,Jaipur,Petrol,Manual,18.9,998.0,67.1,5.0,1.5,Maruti,wagon
2028,Chennai,Petrol,Manual,14.0,1061.0,64.0,5.0,1.45,Maruti,wagon
2029,Coimbatore,Petrol,Manual,15.5,1586.0,103.3,5.0,4.12,Maruti,sx4
2033,Pune,Petrol,Manual,16.78,1496.0,88.73,5.0,3.85,Toyota,etios
2038,Kolkata,Petrol,Manual,21.1,814.0,55.2,5.0,1.99,Hyundai,eon
2039,Hyderabad,Petrol,Manual,20.36,1197.0,78.9,5.0,2.8,Hyundai,i10
2043,Ahmedabad,Petrol,Manual,20.4,1197.0,81.8,5.0,5.9,Maruti,swift
2046,Mumbai,Petrol,Manual,15.0,1586.0,104.68,5.0,2.11,Maruti,sx4
2051,Chennai,Petrol,Manual,19.7,796.0,46.3,5.0,2.1,Maruti,alto
2054,Mumbai,Petrol,Manual,20.89,1197.0,81.8,5.0,6.36,Maruti,ignis
